Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path,GroupId
61,61,5,5,56,56,13,Train/13/00013_00069_00025.png,class_13_sequence_00069
70,71,6,7,64,65,13,Train/13/00013_00069_00026.png,class_13_sequence_00069
75,75,7,7,69,69,13,Train/13/00013_00069_00027.png,class_13_sequence_00069
75,83,6,8,69,76,13,Train/13/00013_00069_00028.png,class_13_sequence_00069
82,88,7,7,75,81,13,Train/13/00013_00069_00029.png,class_13_sequence_00069
68,61,7,6,62,56,13,Train/13/00013_00070_00000.png,class_13_sequence_00070
65,60,6,6,60,55,13,Train/13/00013_00070_00001.png,class_13_sequence_00070
68,61,7,6,62,56,13,Train/13/00013_00070_00002.png,class_13_sequence_00070
70,64,6,5,64,59,13,Train/13/00013_00070_00003.png,class_13_sequence_00070
72,68,7,7,66,62,13,Train/13/00013_00070_00004.png,class_13_sequence_00070
74,70,7,7,68,64,13,Train/13/00013_00070_00005.png,class_13_sequence_00070
76,73,7,7,70,67,13,Train/13/00013_00070_00006.png,class_13_sequence_00070
79,75,7,7,72,69,13,Train/13/00013_00070_00007.png,class_13_sequence_00070
82,75,8,6,75,69,13,Train/13/00013_00070_00008.png,class_13_sequence_00070
84,79,7,7,77,72,13,Train/13/00013_00070_00009.png,class_13_sequence_00070
86,80,7,7,79,73,13,Train/13/00013_00070_00010.png,class_13_sequence_00070
89,82,8,7,82,75,13,Train/13/00013_00070_00011.png,class_13_sequence_00070
92,84,8,7,84,77,13,Train/13/00013_00070_00012.png,class_13_sequence_00070
97,88,9,8,89,81,13,Train/13/00013_00070_00013.png,class_13_sequence_00070
97,88,8,8,89,81,13,Train/13/00013_00070_00014.png,class_13_sequence_00070
104,93,10,9,95,85,13,Train/13/00013_00070_00015.png,class_13_sequence_00070
106,96,9,8,97,88,13,Train/13/00013_00070_00016.png,class_13_sequence_00070
109,99,9,9,100,91,13,Train/13/00013_00070_00017.png,class_13_sequence_00070
113,101,10,9,104,93,13,Train/13/00013_00070_00018.png,class_13_sequence_00070
116,105,10,10,106,96,13,Train/13/00013_00070_00019.png,class_13_sequence_00070
121,106,11,9,111,97,13,Train/13/00013_00070_00020.png,class_13_sequence_00070
124,109,11,9,114,100,13,Train/13/00013_00070_00021.png,class_13_sequence_00070
128,112,11,10,117,103,13,Train/13/00013_00070_00022.png,class_13_sequence_00070
131,117,11,10,120,107,13,Train/13/00013_00070_00023.png,class_13_sequence_00070
135,123,11,11,124,113,13,Train/13/00013_00070_00024.png,class_13_sequence_00070
142,128,12,12,130,117,13,Train/13/00013_00070_00025.png,class_13_sequence_00070
146,131,12,11,134,120,13,Train/13/00013_00070_00026.png,class_13_sequence_00070
154,135,13,11,141,124,13,Train/13/00013_00070_00027.png,class_13_sequence_00070
161,144,14,13,148,132,13,Train/13/00013_00070_00028.png,class_13_sequence_00070
170,149,14,13,156,137,13,Train/13/00013_00070_00029.png,class_13_sequence_00070
36,34,6,6,31,29,13,Train/13/00013_00071_00000.png,class_13_sequence_00071
36,34,5,5,31,29,13,Train/13/00013_00071_00001.png,class_13_sequence_00071
37,35,5,5,31,30,13,Train/13/00013_00071_00002.png,class_13_sequence_00071
37,36,5,5,31,31,13,Train/13/00013_00071_00003.png,class_13_sequence_00071
36,34,5,5,31,29,13,Train/13/00013_00071_00004.png,class_13_sequence_00071
38,35,5,5,32,30,13,Train/13/00013_00071_00005.png,class_13_sequence_00071
39,37,6,6,33,32,13,Train/13/00013_00071_00006.png,class_13_sequence_00071
39,36,6,5,34,31,13,Train/13/00013_00071_00007.png,class_13_sequence_00071
40,38,6,6,34,33,13,Train/13/00013_00071_00008.png,class_13_sequence_00071
40,39,5,5,35,34,13,Train/13/00013_00071_00009.png,class_13_sequence_00071
40,39,5,6,35,34,13,Train/13/00013_00071_00010.png,class_13_sequence_00071
42,39,6,5,37,34,13,Train/13/00013_00071_00011.png,class_13_sequence_00071
42,42,5,6,37,36,13,Train/13/00013_00071_00012.png,class_13_sequence_00071
43,41,5,5,38,36,13,Train/13/00013_00071_00013.png,class_13_sequence_00071
46,44,6,6,41,39,13,Train/13/00013_00071_00014.png,class_13_sequence_00071
45,45,5,6,40,39,13,Train/13/00013_00071_00015.png,class_13_sequence_00071
47,46,5,6,42,41,13,Train/13/00013_00071_00016.png,class_13_sequence_00071
49,46,6,6,44,41,13,Train/13/00013_00071_00017.png,class_13_sequence_00071
49,46,5,6,44,41,13,Train/13/00013_00071_00018.png,class_13_sequence_00071
49,48,5,6,44,43,13,Train/13/00013_00071_00019.png,class_13_sequence_00071
53,47,6,5,47,42,13,Train/13/00013_00071_00020.png,class_13_sequence_00071
54,52,5,6,49,47,13,Train/13/00013_00071_00021.png,class_13_sequence_00071
55,52,5,5,50,47,13,Train/13/00013_00071_00022.png,class_13_sequence_00071
56,55,5,6,51,49,13,Train/13/00013_00071_00023.png,class_13_sequence_00071
57,54,5,5,52,48,13,Train/13/00013_00071_00024.png,class_13_sequence_00071
58,55,5,5,53,50,13,Train/13/00013_00071_00025.png,class_13_sequence_00071
62,59,5,6,57,54,13,Train/13/00013_00071_00026.png,class_13_sequence_00071
62,61,5,6,57,55,13,Train/13/00013_00071_00027.png,class_13_sequence_00071
69,63,7,6,63,58,13,Train/13/00013_00071_00028.png,class_13_sequence_00071
72,67,7,6,66,61,13,Train/13/00013_00071_00029.png,class_13_sequence_00071
48,45,6,5,43,40,14,Train/14/00014_00000_00000.png,class_14_sequence_00000
48,46,6,6,43,41,14,Train/14/00014_00000_00001.png,class_14_sequence_00000
49,46,5,6,44,41,14,Train/14/00014_00000_00002.png,class_14_sequence_00000
51,49,5,6,46,44,14,Train/14/00014_00000_00003.png,class_14_sequence_00000
50,48,5,5,45,43,14,Train/14/00014_00000_00004.png,class_14_sequence_00000
52,51,6,6,47,46,14,Train/14/00014_00000_00005.png,class_14_sequence_00000
54,52,6,5,49,47,14,Train/14/00014_00000_00006.png,class_14_sequence_00000
54,54,5,5,49,49,14,Train/14/00014_00000_00007.png,class_14_sequence_00000
56,56,6,6,51,51,14,Train/14/00014_00000_00008.png,class_14_sequence_00000
57,56,6,5,52,51,14,Train/14/00014_00000_00009.png,class_14_sequence_00000
59,58,6,5,54,53,14,Train/14/00014_00000_00010.png,class_14_sequence_00000
60,60,6,6,55,55,14,Train/14/00014_00000_00011.png,class_14_sequence_00000
63,63,6,6,58,58,14,Train/14/00014_00000_00012.png,class_14_sequence_00000
64,65,5,6,59,60,14,Train/14/00014_00000_00013.png,class_14_sequence_00000
69,68,7,6,63,62,14,Train/14/00014_00000_00014.png,class_14_sequence_00000
72,71,7,6,66,65,14,Train/14/00014_00000_00015.png,class_14_sequence_00000
73,73,7,7,67,67,14,Train/14/00014_00000_00016.png,class_14_sequence_00000
74,76,6,7,68,70,14,Train/14/00014_00000_00017.png,class_14_sequence_00000
81,82,7,8,74,75,14,Train/14/00014_00000_00018.png,class_14_sequence_00000
85,84,8,7,78,77,14,Train/14/00014_00000_00019.png,class_14_sequence_00000
88,89,7,8,81,82,14,Train/14/00014_00000_00020.png,class_14_sequence_00000
96,96,8,8,88,88,14,Train/14/00014_00000_00021.png,class_14_sequence_00000
100,99,8,8,92,91,14,Train/14/00014_00000_00022.png,class_14_sequence_00000
109,108,10,10,100,99,14,Train/14/00014_00000_00023.png,class_14_sequence_00000
117,117,10,10,107,107,14,Train/14/00014_00000_00024.png,class_14_sequence_00000
124,123,11,11,114,113,14,Train/14/00014_00000_00025.png,class_14_sequence_00000
131,131,11,12,120,120,14,Train/14/00014_00000_00026.png,class_14_sequence_00000
144,143,12,13,132,131,14,Train/14/00014_00000_00027.png,class_14_sequence_00000
164,159,15,14,150,146,14,Train/14/00014_00000_00028.png,class_14_sequence_00000
172,171,14,15,158,157,14,Train/14/00014_00000_00029.png,class_14_sequence_00000
30,30,5,5,25,25,14,Train/14/00014_00001_00000.png,class_14_sequence_00001
32,31,6,5,27,26,14,Train/14/00014_00001_00001.png,class_14_sequence_00001
33,34,5,6,28,29,14,Train/14/00014_00001_00002.png,class_14_sequence_00001
33,34,5,5,28,29,14,Train/14/00014_00001_00003.png,class_14_sequence_00001
36,36,6,6,30,30,14,Train/14/00014_00001_00004.png,class_14_sequence_00001
37,37,6,6,32,32,14,Train/14/00014_00001_00005.png,class_14_sequence_00001
37,37,6,6,32,32,14,Train/14/00014_00001_00006.png,class_14_sequence_00001
38,38,6,5,33,32,14,Train/14/00014_00001_00007.png,class_14_sequence_00001
39,40,5,5,34,34,14,Train/14/00014_00001_00008.png,class_14_sequence_00001
41,42,6,6,36,37,14,Train/14/00014_00001_00009.png,class_14_sequence_00001
43,43,6,6,38,38,14,Train/14/00014_00001_00010.png,class_14_sequence_00001
46,44,6,5,40,39,14,Train/14/00014_00001_00011.png,class_14_sequence_00001
48,48,5,6,42,43,14,Train/14/00014_00001_00012.png,class_14_sequence_00001
51,51,6,6,46,46,14,Train/14/00014_00001_00013.png,class_14_sequence_00001
51,51,5,5,46,46,14,Train/14/00014_00001_00014.png,class_14_sequence_00001
55,55,5,5,50,50,14,Train/14/00014_00001_00015.png,class_14_sequence_00001
60,59,6,6,54,54,14,Train/14/00014_00001_00016.png,class_14_sequence_00001
62,63,5,5,57,58,14,Train/14/00014_00001_00017.png,class_14_sequence_00001
68,70,6,6,62,63,14,Train/14/00014_00001_00018.png,class_14_sequence_00001
73,73,7,6,67,67,14,Train/14/00014_00001_00019.png,class_14_sequence_00001
80,81,7,7,72,73,14,Train/14/00014_00001_00020.png,class_14_sequence_00001
87,87,8,7,80,80,14,Train/14/00014_00001_00021.png,class_14_sequence_00001
96,99,9,9,88,91,14,Train/14/00014_00001_00022.png,class_14_sequence_00001
108,110,9,10,98,101,14,Train/14/00014_00001_00023.png,class_14_sequence_00001
120,119,10,10,110,109,14,Train/14/00014_00001_00024.png,class_14_sequence_00001
132,131,12,11,121,119,14,Train/14/00014_00001_00025.png,class_14_sequence_00001
144,144,12,13,132,132,14,Train/14/00014_00001_00026.png,class_14_sequence_00001
159,157,14,14,146,144,14,Train/14/00014_00001_00027.png,class_14_sequence_00001
178,171,16,14,163,157,14,Train/14/00014_00001_00028.png,class_14_sequence_00001
193,191,16,17,177,174,14,Train/14/00014_00001_00029.png,class_14_sequence_00001
31,32,5,6,26,27,14,Train/14/00014_00002_00000.png,class_14_sequence_00002
31,32,5,5,26,27,14,Train/14/00014_00002_00001.png,class_14_sequence_00002
33,33,6,5,27,27,14,Train/14/00014_00002_00002.png,class_14_sequence_00002
34,34,6,5,29,29,14,Train/14/00014_00002_00003.png,class_14_sequence_00002
34,35,5,5,29,29,14,Train/14/00014_00002_00004.png,class_14_sequence_00002
37,36,6,6,31,31,14,Train/14/00014_00002_00005.png,class_14_sequence_00002
36,36,5,5,31,31,14,Train/14/00014_00002_00006.png,class_14_sequence_00002
38,37,6,5,32,31,14,Train/14/00014_00002_00007.png,class_14_sequence_00002
38,39,5,6,32,33,14,Train/14/00014_00002_00008.png,class_14_sequence_00002
40,39,6,5,35,34,14,Train/14/00014_00002_00009.png,class_14_sequence_00002
40,41,5,6,35,36,14,Train/14/00014_00002_00010.png,class_14_sequence_00002
41,41,5,5,36,36,14,Train/14/00014_00002_00011.png,class_14_sequence_00002
42,42,5,5,36,36,14,Train/14/00014_00002_00012.png,class_14_sequence_00002
43,44,5,6,37,38,14,Train/14/00014_00002_00013.png,class_14_sequence_00002
44,44,6,6,39,39,14,Train/14/00014_00002_00014.png,class_14_sequence_00002
45,46,6,6,40,41,14,Train/14/00014_00002_00015.png,class_14_sequence_00002
46,46,5,5,41,41,14,Train/14/00014_00002_00016.png,class_14_sequence_00002
48,48,6,6,43,43,14,Train/14/00014_00002_00017.png,class_14_sequence_00002
48,48,6,6,43,43,14,Train/14/00014_00002_00018.png,class_14_sequence_00002
51,50,6,6,46,45,14,Train/14/00014_00002_00019.png,class_14_sequence_00002
53,53,6,6,48,48,14,Train/14/00014_00002_00020.png,class_14_sequence_00002
54,53,6,5,49,48,14,Train/14/00014_00002_00021.png,class_14_sequence_00002
57,57,6,6,51,51,14,Train/14/00014_00002_00022.png,class_14_sequence_00002
57,58,5,6,51,52,14,Train/14/00014_00002_00023.png,class_14_sequence_00002
59,59,5,5,54,54,14,Train/14/00014_00002_00024.png,class_14_sequence_00002
62,61,6,5,57,55,14,Train/14/00014_00002_00025.png,class_14_sequence_00002
64,64,5,5,59,59,14,Train/14/00014_00002_00026.png,class_14_sequence_00002
70,69,7,7,64,63,14,Train/14/00014_00002_00027.png,class_14_sequence_00002
71,72,6,7,65,66,14,Train/14/00014_00002_00028.png,class_14_sequence_00002
77,76,7,6,71,70,14,Train/14/00014_00002_00029.png,class_14_sequence_00002
37,38,6,6,32,33,14,Train/14/00014_00004_00000.png,class_14_sequence_00004
37,39,5,6,32,34,14,Train/14/00014_00004_00001.png,class_14_sequence_00004
38,40,5,6,32,35,14,Train/14/00014_00004_00002.png,class_14_sequence_00004
40,41,6,6,35,36,14,Train/14/00014_00004_00003.png,class_14_sequence_00004
40,42,6,6,34,36,14,Train/14/00014_00004_00004.png,class_14_sequence_00004
39,39,5,5,34,34,14,Train/14/00014_00004_00005.png,class_14_sequence_00004
41,42,6,5,36,37,14,Train/14/00014_00004_00006.png,class_14_sequence_00004
41,43,5,6,36,37,14,Train/14/00014_00004_00007.png,class_14_sequence_00004
44,43,6,5,39,38,14,Train/14/00014_00004_00008.png,class_14_sequence_00004
45,46,5,6,39,40,14,Train/14/00014_00004_00009.png,class_14_sequence_00004
46,47,5,6,41,41,14,Train/14/00014_00004_00010.png,class_14_sequence_00004
48,48,6,5,43,43,14,Train/14/00014_00004_00011.png,class_14_sequence_00004
50,49,6,5,44,44,14,Train/14/00014_00004_00012.png,class_14_sequence_00004
52,52,6,6,46,47,14,Train/14/00014_00004_00013.png,class_14_sequence_00004
52,53,5,6,47,48,14,Train/14/00014_00004_00014.png,class_14_sequence_00004
56,56,6,6,51,51,14,Train/14/00014_00004_00015.png,class_14_sequence_00004
58,58,5,6,52,53,14,Train/14/00014_00004_00016.png,class_14_sequence_00004
61,61,5,6,56,56,14,Train/14/00014_00004_00017.png,class_14_sequence_00004
63,64,6,5,58,58,14,Train/14/00014_00004_00018.png,class_14_sequence_00004
69,70,6,6,63,64,14,Train/14/00014_00004_00019.png,class_14_sequence_00004
75,76,7,7,69,70,14,Train/14/00014_00004_00020.png,class_14_sequence_00004
81,83,7,8,73,76,14,Train/14/00014_00004_00021.png,class_14_sequence_00004
87,88,7,7,80,81,14,Train/14/00014_00004_00022.png,class_14_sequence_00004
94,97,8,9,86,89,14,Train/14/00014_00004_00023.png,class_14_sequence_00004
105,106,10,10,96,97,14,Train/14/00014_00004_00024.png,class_14_sequence_00004
117,117,11,11,107,107,14,Train/14/00014_00004_00025.png,class_14_sequence_00004
129,130,11,12,118,119,14,Train/14/00014_00004_00026.png,class_14_sequence_00004
147,147,13,13,135,135,14,Train/14/00014_00004_00027.png,class_14_sequence_00004
168,167,15,14,154,153,14,Train/14/00014_00004_00028.png,class_14_sequence_00004
194,193,16,17,178,177,14,Train/14/00014_00004_00029.png,class_14_sequence_00004
52,53,5,6,47,48,14,Train/14/00014_00005_00000.png,class_14_sequence_00005
52,53,5,6,47,48,14,Train/14/00014_00005_00001.png,class_14_sequence_00005
52,53,5,6,47,48,14,Train/14/00014_00005_00002.png,class_14_sequence_00005
53,53,6,6,48,48,14,Train/14/00014_00005_00003.png,class_14_sequence_00005
54,53,6,6,48,48,14,Train/14/00014_00005_00004.png,class_14_sequence_00005
54,54,6,6,49,49,14,Train/14/00014_00005_00005.png,class_14_sequence_00005
53,54,5,6,48,49,14,Train/14/00014_00005_00006.png,class_14_sequence_00005
53,53,5,5,48,48,14,Train/14/00014_00005_00007.png,class_14_sequence_00005
54,54,6,6,49,49,14,Train/14/00014_00005_00008.png,class_14_sequence_00005
55,55,6,6,50,50,14,Train/14/00014_00005_00009.png,class_14_sequence_00005
54,55,5,6,49,50,14,Train/14/00014_00005_00010.png,class_14_sequence_00005
55,56,5,6,50,51,14,Train/14/00014_00005_00011.png,class_14_sequence_00005
56,57,5,6,50,52,14,Train/14/00014_00005_00012.png,class_14_sequence_00005
56,57,5,6,51,52,14,Train/14/00014_00005_00013.png,class_14_sequence_00005
57,56,6,5,52,51,14,Train/14/00014_00005_00014.png,class_14_sequence_00005
57,58,5,6,52,53,14,Train/14/00014_00005_00015.png,class_14_sequence_00005
57,59,5,6,52,53,14,Train/14/00014_00005_00016.png,class_14_sequence_00005
60,60,6,6,54,54,14,Train/14/00014_00005_00017.png,class_14_sequence_00005
61,60,6,5,55,54,14,Train/14/00014_00005_00018.png,class_14_sequence_00005
62,61,6,5,57,56,14,Train/14/00014_00005_00019.png,class_14_sequence_00005
63,62,6,5,58,57,14,Train/14/00014_00005_00020.png,class_14_sequence_00005
65,65,6,6,59,59,14,Train/14/00014_00005_00021.png,class_14_sequence_00005
68,68,7,7,62,62,14,Train/14/00014_00005_00022.png,class_14_sequence_00005
68,68,6,6,62,62,14,Train/14/00014_00005_00023.png,class_14_sequence_00005
71,72,6,7,65,66,14,Train/14/00014_00005_00024.png,class_14_sequence_00005
73,73,7,7,67,67,14,Train/14/00014_00005_00025.png,class_14_sequence_00005
74,74,6,6,68,68,14,Train/14/00014_00005_00026.png,class_14_sequence_00005
78,77,7,7,71,71,14,Train/14/00014_00005_00027.png,class_14_sequence_00005
82,82,8,8,75,75,14,Train/14/00014_00005_00028.png,class_14_sequence_00005
85,86,7,8,78,79,14,Train/14/00014_00005_00029.png,class_14_sequence_00005
32,32,6,6,27,27,14,Train/14/00014_00007_00000.png,class_14_sequence_00007
34,33,6,5,29,28,14,Train/14/00014_00007_00001.png,class_14_sequence_00007
35,35,5,5,30,30,14,Train/14/00014_00007_00002.png,class_14_sequence_00007
36,35,6,5,31,30,14,Train/14/00014_00007_00003.png,class_14_sequence_00007
37,37,6,6,32,32,14,Train/14/00014_00007_00004.png,class_14_sequence_00007
37,38,5,6,32,33,14,Train/14/00014_00007_00005.png,class_14_sequence_00007
39,38,6,5,34,33,14,Train/14/00014_00007_00006.png,class_14_sequence_00007
38,40,5,6,33,35,14,Train/14/00014_00007_00007.png,class_14_sequence_00007
42,41,6,6,37,36,14,Train/14/00014_00007_00008.png,class_14_sequence_00007
44,42,6,6,39,37,14,Train/14/00014_00007_00009.png,class_14_sequence_00007
46,44,6,6,41,39,14,Train/14/00014_00007_00010.png,class_14_sequence_00007
47,45,6,5,42,40,14,Train/14/00014_00007_00011.png,class_14_sequence_00007
48,48,5,6,43,43,14,Train/14/00014_00007_00012.png,class_14_sequence_00007
51,50,6,6,46,45,14,Train/14/00014_00007_00013.png,class_14_sequence_00007
52,52,5,5,47,47,14,Train/14/00014_00007_00014.png,class_14_sequence_00007
56,55,5,5,51,50,14,Train/14/00014_00007_00015.png,class_14_sequence_00007
58,58,5,6,53,53,14,Train/14/00014_00007_00016.png,class_14_sequence_00007
64,62,6,5,59,57,14,Train/14/00014_00007_00017.png,class_14_sequence_00007
70,69,7,7,64,63,14,Train/14/00014_00007_00018.png,class_14_sequence_00007
74,72,7,6,68,66,14,Train/14/00014_00007_00019.png,class_14_sequence_00007
82,80,7,8,75,73,14,Train/14/00014_00007_00020.png,class_14_sequence_00007
88,85,8,8,81,78,14,Train/14/00014_00007_00021.png,class_14_sequence_00007
96,93,8,9,88,85,14,Train/14/00014_00007_00022.png,class_14_sequence_00007
105,100,9,9,96,92,14,Train/14/00014_00007_00023.png,class_14_sequence_00007
111,109,9,9,102,100,14,Train/14/00014_00007_00024.png,class_14_sequence_00007
121,118,10,11,111,108,14,Train/14/00014_00007_00025.png,class_14_sequence_00007
128,123,11,11,117,113,14,Train/14/00014_00007_00026.png,class_14_sequence_00007
134,130,11,11,123,119,14,Train/14/00014_00007_00027.png,class_14_sequence_00007
141,134,13,12,129,123,14,Train/14/00014_00007_00028.png,class_14_sequence_00007
144,141,12,13,131,128,14,Train/14/00014_00007_00029.png,class_14_sequence_00007
29,33,5,5,24,28,14,Train/14/00014_00008_00000.png,class_14_sequence_00008
30,35,5,6,25,30,14,Train/14/00014_00008_00001.png,class_14_sequence_00008
31,34,6,5,26,29,14,Train/14/00014_00008_00002.png,class_14_sequence_00008
33,36,6,5,28,31,14,Train/14/00014_00008_00003.png,class_14_sequence_00008
35,38,6,6,29,33,14,Train/14/00014_00008_00004.png,class_14_sequence_00008
35,38,6,6,30,33,14,Train/14/00014_00008_00005.png,class_14_sequence_00008
35,40,5,5,30,35,14,Train/14/00014_00008_00006.png,class_14_sequence_00008
36,41,5,6,31,36,14,Train/14/00014_00008_00007.png,class_14_sequence_00008
39,42,6,5,33,37,14,Train/14/00014_00008_00008.png,class_14_sequence_00008
39,43,6,5,34,37,14,Train/14/00014_00008_00009.png,class_14_sequence_00008
38,44,5,5,33,39,14,Train/14/00014_00008_00010.png,class_14_sequence_00008
39,46,5,6,33,40,14,Train/14/00014_00008_00011.png,class_14_sequence_00008
40,47,5,5,35,42,14,Train/14/00014_00008_00012.png,class_14_sequence_00008
43,50,6,6,38,44,14,Train/14/00014_00008_00013.png,class_14_sequence_00008
43,49,5,5,38,44,14,Train/14/00014_00008_00014.png,class_14_sequence_00008
47,55,6,6,42,50,14,Train/14/00014_00008_00015.png,class_14_sequence_00008
47,55,6,6,42,50,14,Train/14/00014_00008_00016.png,class_14_sequence_00008
47,55,5,6,42,50,14,Train/14/00014_00008_00017.png,class_14_sequence_00008
50,57,6,5,45,51,14,Train/14/00014_00008_00018.png,class_14_sequence_00008
50,60,5,5,45,55,14,Train/14/00014_00008_00019.png,class_14_sequence_00008
52,63,5,6,47,58,14,Train/14/00014_00008_00020.png,class_14_sequence_00008
55,64,5,6,50,59,14,Train/14/00014_00008_00021.png,class_14_sequence_00008
56,68,5,6,51,62,14,Train/14/00014_00008_00022.png,class_14_sequence_00008
60,73,6,7,55,66,14,Train/14/00014_00008_00023.png,class_14_sequence_00008
64,77,6,7,59,71,14,Train/14/00014_00008_00024.png,class_14_sequence_00008
69,83,7,7,63,75,14,Train/14/00014_00008_00025.png,class_14_sequence_00008
72,93,6,8,65,84,14,Train/14/00014_00008_00026.png,class_14_sequence_00008
80,104,7,9,73,95,14,Train/14/00014_00008_00027.png,class_14_sequence_00008
86,118,7,10,79,108,14,Train/14/00014_00008_00028.png,class_14_sequence_00008
95,131,9,12,87,120,14,Train/14/00014_00008_00029.png,class_14_sequence_00008
25,27,5,5,20,22,14,Train/14/00014_00009_00000.png,class_14_sequence_00009
28,30,5,5,23,25,14,Train/14/00014_00009_00001.png,class_14_sequence_00009
28,30,5,5,23,25,14,Train/14/00014_00009_00002.png,class_14_sequence_00009
28,31,5,5,23,26,14,Train/14/00014_00009_00003.png,class_14_sequence_00009
28,33,5,6,23,27,14,Train/14/00014_00009_00004.png,class_14_sequence_00009
31,32,5,5,25,27,14,Train/14/00014_00009_00005.png,class_14_sequence_00009
29,31,5,6,24,26,14,Train/14/00014_00009_00006.png,class_14_sequence_00009
33,34,6,6,28,29,14,Train/14/00014_00009_00007.png,class_14_sequence_00009
34,35,6,5,29,30,14,Train/14/00014_00009_00008.png,class_14_sequence_00009
35,37,5,5,30,32,14,Train/14/00014_00009_00009.png,class_14_sequence_00009
38,39,6,6,33,34,14,Train/14/00014_00009_00010.png,class_14_sequence_00009
39,40,6,6,34,35,14,Train/14/00014_00009_00011.png,class_14_sequence_00009
39,40,6,6,34,35,14,Train/14/00014_00009_00012.png,class_14_sequence_00009
38,40,5,6,33,35,14,Train/14/00014_00009_00013.png,class_14_sequence_00009
39,41,5,5,34,36,14,Train/14/00014_00009_00014.png,class_14_sequence_00009
43,46,5,5,37,41,14,Train/14/00014_00009_00015.png,class_14_sequence_00009
44,47,5,5,39,42,14,Train/14/00014_00009_00016.png,class_14_sequence_00009
46,48,6,5,41,43,14,Train/14/00014_00009_00017.png,class_14_sequence_00009
49,51,5,5,43,46,14,Train/14/00014_00009_00018.png,class_14_sequence_00009
53,56,6,6,47,50,14,Train/14/00014_00009_00019.png,class_14_sequence_00009
56,58,6,6,51,53,14,Train/14/00014_00009_00020.png,class_14_sequence_00009
60,62,5,6,55,57,14,Train/14/00014_00009_00021.png,class_14_sequence_00009
63,64,5,5,58,59,14,Train/14/00014_00009_00022.png,class_14_sequence_00009
69,71,6,7,63,65,14,Train/14/00014_00009_00023.png,class_14_sequence_00009
76,76,7,7,70,70,14,Train/14/00014_00009_00024.png,class_14_sequence_00009
84,83,8,7,77,76,14,Train/14/00014_00009_00025.png,class_14_sequence_00009
95,95,8,9,86,87,14,Train/14/00014_00009_00026.png,class_14_sequence_00009
104,105,9,10,95,96,14,Train/14/00014_00009_00027.png,class_14_sequence_00009
120,118,11,11,110,108,14,Train/14/00014_00009_00028.png,class_14_sequence_00009
140,134,13,11,128,123,14,Train/14/00014_00009_00029.png,class_14_sequence_00009
56,64,5,5,51,59,14,Train/14/00014_00010_00000.png,class_14_sequence_00010
57,65,6,6,52,60,14,Train/14/00014_00010_00001.png,class_14_sequence_00010
57,67,5,6,52,61,14,Train/14/00014_00010_00002.png,class_14_sequence_00010
60,69,6,7,55,63,14,Train/14/00014_00010_00003.png,class_14_sequence_00010
61,69,6,6,56,63,14,Train/14/00014_00010_00004.png,class_14_sequence_00010
62,72,6,7,57,66,14,Train/14/00014_00010_00005.png,class_14_sequence_00010
62,71,5,6,57,65,14,Train/14/00014_00010_00006.png,class_14_sequence_00010
63,74,6,7,58,68,14,Train/14/00014_00010_00007.png,class_14_sequence_00010
64,74,6,6,59,68,14,Train/14/00014_00010_00008.png,class_14_sequence_00010
64,76,5,6,59,70,14,Train/14/00014_00010_00009.png,class_14_sequence_00010
68,79,6,7,62,72,14,Train/14/00014_00010_00010.png,class_14_sequence_00010
71,81,7,8,65,74,14,Train/14/00014_00010_00011.png,class_14_sequence_00010
71,80,6,7,64,73,14,Train/14/00014_00010_00012.png,class_14_sequence_00010
72,83,6,8,65,75,14,Train/14/00014_00010_00013.png,class_14_sequence_00010
73,84,7,8,67,77,14,Train/14/00014_00010_00014.png,class_14_sequence_00010
76,85,7,7,70,78,14,Train/14/00014_00010_00015.png,class_14_sequence_00010
79,88,7,8,72,81,14,Train/14/00014_00010_00016.png,class_14_sequence_00010
82,92,8,9,75,84,14,Train/14/00014_00010_00017.png,class_14_sequence_00010
84,93,8,8,77,85,14,Train/14/00014_00010_00018.png,class_14_sequence_00010
87,96,8,8,79,88,14,Train/14/00014_00010_00019.png,class_14_sequence_00010
92,101,9,9,84,93,14,Train/14/00014_00010_00020.png,class_14_sequence_00010
95,107,8,10,87,98,14,Train/14/00014_00010_00021.png,class_14_sequence_00010
100,111,9,10,92,102,14,Train/14/00014_00010_00022.png,class_14_sequence_00010
106,118,9,11,96,108,14,Train/14/00014_00010_00023.png,class_14_sequence_00010
112,125,9,11,103,115,14,Train/14/00014_00010_00024.png,class_14_sequence_00010
122,133,11,12,112,122,14,Train/14/00014_00010_00025.png,class_14_sequence_00010
131,142,11,12,120,130,14,Train/14/00014_00010_00026.png,class_14_sequence_00010
144,156,12,14,132,143,14,Train/14/00014_00010_00027.png,class_14_sequence_00010
160,171,14,15,147,157,14,Train/14/00014_00010_00028.png,class_14_sequence_00010
178,184,16,16,162,169,14,Train/14/00014_00010_00029.png,class_14_sequence_00010
43,43,6,6,38,38,14,Train/14/00014_00011_00000.png,class_14_sequence_00011
43,42,6,5,38,37,14,Train/14/00014_00011_00001.png,class_14_sequence_00011
43,42,6,5,38,37,14,Train/14/00014_00011_00002.png,class_14_sequence_00011
42,42,5,5,37,37,14,Train/14/00014_00011_00003.png,class_14_sequence_00011
43,42,6,5,38,37,14,Train/14/00014_00011_00004.png,class_14_sequence_00011
